Index,Hour_1,Day Type_1,Indoor Temperature (C)_1,Average Unmet Cooling Setpoint Difference (C)_1,Indoor Relative Humidity (%)_1,Equipment Electric Power (kWh)_1,DHW Heating (kWh)_1,Cooling Load (kWh)_1,Solar Generation (W/kW)_1,Occupant Count (people)_1,Temperature Set Point (C)_1,Hour_2,Day Type_2,Indoor Temperature (C)_2,Average Unmet Cooling Setpoint Difference (C)_2,Indoor Relative Humidity (%)_2,Equipment Electric Power (kWh)_2,DHW Heating (kWh)_2,Cooling Load (kWh)_2,Solar Generation (W/kW)_2,Occupant Count (people)_2,Temperature Set Point (C)_2,Hour_3,Day Type_3,Indoor Temperature (C)_3,Average Unmet Cooling Setpoint Difference (C)_3,Indoor Relative Humidity (%)_3,Equipment Electric Power (kWh)_3,DHW Heating (kWh)_3,Cooling Load (kWh)_3,Solar Generation (W/kW)_3,Occupant Count (people)_3,Temperature Set Point (C)_3,Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2),kg_CO2/kWh,Avg solar generation
17,0.6956521739130435,0.6666666666666666,0.4959224967066085,0.44706762299379216,0.5906463325232689,0.003439728077020215,0.09922452534485429,0.691634193395112,0.5988831804172643,0.0,0.49230769230769283,0.6956521739130435,0.6666666666666666,0.9972695765159955,0.8227098711374979,0.280969169084322,0.030588060364737782,0.18888328042389196,0.6620495743931878,0.5988831804172643,1.0,0.9999999999999968,0.6956521739130435,0.6666666666666666,0.3332858737798247,0.7391292106149363,0.5198054118387644,0.04775712967038735,0.0,0.7887196099682646,0.5988831804172643,0.5,0.3333333333333319,0.9387539598732839,0.028070637849235625,0.2399798396774348,0.8283908713322318,0.3721400321336099,0.15499232174977165,1.0,0.46904741841699626,0.6400007064839145,0.0,0.0,0.0,0.17215359090351445,0.0,0.0,0.7703197049779664,0.5606480154366148,0.5988831804172643
18,0.7391304347826086,0.6666666666666666,0.7660331042341587,0.3640268303239761,0.2834164917031072,0.06157126170108474,0.0,0.43699533571444804,0.3514870459695917,0.6666666666666666,0.7692307692307696,0.7391304347826086,0.6666666666666666,0.9982961476726908,0.8246439858685682,0.24938056757558447,0.026349583659680213,0.1072673932049985,0.633969035799017,0.3514870459695917,1.0,0.9999999999999968,0.7391304347826086,0.6666666666666666,0.993863506660787,0.710321264297317,0.23509670106546832,0.04330490244513632,0.0,0.5998751962701602,0.3514870459695917,0.5,0.9999999999999915,0.8838437170010558,0.046125461254612546,0.20390726251620023,0.6796592380867313,0.28884916414820516,0.11947237754254957,0.842917796875835,0.5954053568553546,0.6461703432559888,0.0337504989285647,0.0,0.0,0.19752337014387794,0.0,0.0,0.467800711054174,0.5119902553472517,0.3514870459695917
19,0.782608695652174,0.6666666666666666,0.8943871923321418,0.33459274377142206,0.1564991174128271,0.04059894267243936,0.0,0.22860498580411728,0.09567791317072467,1.0,0.8999999999999997,0.782608695652174,0.6666666666666666,0.9989229405370853,0.8258248970060461,0.22838504477700566,0.008466095936218148,0.0,0.5025230782835866,0.09567791317072467,0.0,0.9999999999999968,0.782608695652174,0.6666666666666666,0.9999102392172998,0.7387503643638373,0.22966323670265365,0.06650500056603707,0.0,0.5126860009228431,0.09567791317072467,0.5,0.9999999999999893,0.7777191129883844,0.10885608856088563,0.13531416502664043,0.3689875396364611,0.1839860472977857,0.16478427743766622,0.7135236375261935,0.5368783597110467,1.0,0.14244394736366653,0.0,0.1310005231824245,0.12542554510328296,0.0,0.12020785342807136,0.1771188698736761,0.4638112275045147,0.09567791317072467
20,0.8260869565217391,0.6666666666666666,0.6248336707484272,0.5182436856446712,0.4395770135953707,0.036454859921158815,0.09922382941818082,0.3436662364316288,-0.0,1.0,0.6153846153846144,0.8260869565217391,0.6666666666666666,0.9994048835939732,0.8267329033919478,0.22311921417119693,0.025705281339439025,0.0,0.33959588210564795,-0.0,1.0,0.9999999999999979,0.8260869565217391,0.6666666666666666,0.9999887778394417,0.7391196187217848,0.22427358446928178,0.07298927436786887,0.0,0.3997427792806071,-0.0,1.0,0.9999999999999936,0.5929250263991552,0.2528993147074328,0.0,0.0,0.24352033804628953,0.3276585279212523,0.544959237078771,0.7214864919681817,0.4816732001244324,0.25133786016811205,0.0,0.2542933377308426,0.0,0.0,0.30131450536347754,0.0,0.4510474090518617,0.0
21,0.8695652173913043,0.6666666666666666,0.2513777828027439,0.6542840517462535,0.8429352165432388,0.027232675506778204,0.0,0.7639837276917107,0.0,0.6666666666666666,0.23076923076923037,0.8695652173913043,0.6666666666666666,0.9990901664155111,0.8261399594669092,0.21675051871724912,0.022641911659402707,0.21626382703158178,0.45001985462897554,0.0,1.0,0.9999999999999968,0.8695652173913043,0.6666666666666666,0.9999895847589425,0.7391234125054653,0.22723895995427443,0.08416950939773238,0.0,0.359739547485844,0.0,1.0,0.9999999999999915,0.5179514255543823,0.3311808118081181,0.0,0.0,0.13133064416478724,0.385557458101873,0.48016949117429714,0.830611121429604,0.5108111223106229,0.4487070246606478,0.0,0.46620706527163397,0.0,0.0,0.3084559178449639,0.0,0.47074946866517486,0.0
22,0.9130434782608695,0.6666666666666666,0.6038857472923344,0.2627582137027383,0.4294211538339593,0.01675480969564248,0.09922465036636685,0.2757265185741052,0.0,0.6666666666666666,0.6153846153846159,0.9130434782608695,0.6666666666666666,0.5226891566933997,0.8415771464878105,0.3912507251007784,0.025291488559910324,0.0,0.5027479061263668,0.0,1.0,0.5166666666666645,0.9130434782608695,0.6666666666666666,0.9999897145238795,0.7391240226036311,0.2361539251023697,0.09910072830774218,0.24590144324457572,0.3390245500375732,0.0,1.0,0.9999999999999893,0.4340021119324183,0.42343173431734316,0.0,0.0,0.14826326375937482,0.5667771818172316,0.5813684121267434,0.8306709101072063,0.4750885447551707,0.6271082491375246,0.0,0.2648323919909734,0.0,0.0,0.5471278641224991,0.0,0.5016330389573619,0.0
23,0.9565217391304348,0.6666666666666666,0.39891531369654504,0.48355221667798076,0.6683712214626047,0.012163475496802103,0.0,0.29543953745048096,0.0,0.6666666666666666,0.392307692307691,0.9565217391304348,0.6666666666666666,0.33302314717543746,0.8305474101114775,0.4598730642304583,0.0028388341037961728,0.0,0.474603036471114,0.0,0.0,0.33333333333332943,0.9565217391304348,0.6666666666666666,0.9999905229219199,0.73912782333875,0.24123248668694497,0.07323798276590919,0.313480938064895,0.4395570167423272,0.0,1.0,0.9999999999999893,0.35163674762407604,0.5131787032156035,0.0,0.0,0.13007761413789848,0.6074078172787696,0.38730636727541595,0.9701016717578435,0.2242526154509469,0.25615531090447136,0.0,0.38353896026142553,0.0,0.0,0.7808831404874382,0.0,0.5131531522664621,0.0
24,1.0,0.6666666666666666,0.11338382156514742,0.5661481298110285,0.9886272135862629,0.002979004769650069,0.0,0.6021267255519069,0.0,0.6666666666666666,0.10000000000000034,1.0,0.6666666666666666,0.6618646646747954,0.7889629186952574,0.3433590079649816,0.0023484267293568816,0.0,0.09381236772085198,0.0,0.0,0.6833333333333302,1.0,0.6666666666666666,0.7076014462697773,0.7749920504507071,0.352023115173715,0.016173040469551928,0.48064695392426765,0.5654238963913475,0.0,1.0,0.6999999999999936,0.2861668426610349,0.6005535055350553,0.0,0.0,0.20633200139281965,0.6972646420483596,0.3343321322824812,0.9677208937266131,0.17921922842174473,0.3429492591912853,0.0,0.307258006525443,0.0,0.0,0.5716123096465364,0.0,0.4829451822622064,0.0
25,0.0,0.8333333333333334,0.07737530823360875,0.4084278186823307,0.9869985331561871,0.0027167650351233538,0.0,0.5761765343691195,0.0,0.6666666666666666,0.07692307692307612,0.0,0.8333333333333334,0.8085024154560478,0.7818907834391707,0.3045673751378432,0.0021544207536491992,0.0,0.01773659747641225,0.0,0.0,0.833333333333331,0.0,0.8333333333333334,0.6671897677140926,0.7417217556349165,0.37833925780109257,0.0031154325093492607,0.0,0.25139705182775696,0.0,1.0,0.6666666666666617,0.23600844772967275,0.6895097522403795,0.0,0.0,0.18051098204478472,0.8437276002502239,0.3086525860172745,0.9137926561877833,0.22684785218769427,0.538971130074341,0.16707638866784474,0.19529294680979672,0.0,0.1496594953663917,0.782493754889983,0.0,0.4277641650729926,0.0
26,0.043478260869565216,0.8333333333333334,0.22127648877144232,0.2871620633654622,0.8027204805272131,0.002510183136534931,0.0,0.30186721747765427,0.0,0.6666666666666666,0.23076923076923084,0.043478260869565216,0.8333333333333334,0.5370067075969241,0.8370693452098119,0.42525588386956814,0.0012158896882710243,0.0,0.15147297220804354,0.0,1.0,0.5333333333333304,0.043478260869565216,0.8333333333333334,0.6666509608314031,0.7391885205957703,0.39653128732158516,0.002730630860741082,0.0,0.15200375103238145,0.0,1.0,0.6666666666666617,0.20116156282998954,0.7784659989457037,0.0,0.0,0.34735064997095366,0.9200824342096625,0.3031007347800309,0.7011186154159179,0.10412110747444811,0.6023354965874484,0.37069738690553045,0.23861156116551263,0.0,0.3121794488439604,1.0,0.0,0.2779623505852774,0.0
27,0.08695652173913043,0.8333333333333334,0.30731800425814965,0.3983852022191943,0.7119542991782196,0.0023274545962057775,0.0,0.15659035446300373,0.0,0.6666666666666666,0.307692307692306,0.08695652173913043,0.8333333333333334,0.3372782509791258,0.8385642522906748,0.5194927902609955,0.0,0.0,0.22471051086513516,0.0,1.0,0.33333333333333154,0.08695652173913043,0.8333333333333334,0.6666191958663048,0.7390391755796071,0.44065426219197446,0.002430790006444539,0.0,0.11024146664633903,0.0,1.0,0.6666666666666617,0.18321013727560728,0.8352662098049551,0.0,0.0,0.3771696433654006,0.8764366213964453,0.28671725121334446,0.508513454373733,0.0,0.8371089046107886,0.40327503259851954,0.1981755970938755,0.0,0.4149640724256119,0.7375133773889677,0.0,0.20872375179655828,0.0
28,0.13043478260869565,0.8333333333333334,0.30769527329268437,0.40298645816415457,0.730722817206246,0.0021367749364568623,0.0,0.12852733530101826,0.0,0.6666666666666666,0.3076923076923075,0.13043478260869565,0.8333333333333334,0.5903526029285785,0.7486788749244392,0.4541532764773108,0.0021565774940964376,0.0,0.010398130156886199,0.0,1.0,0.633333333333331,0.13043478260869565,0.8333333333333334,0.9664258912904716,0.7380493578042843,0.34974524577413674,0.0027091220752053693,0.24462457567742382,0.035037179655865114,0.0,1.0,0.9666666666666617,0.17845828933474142,0.8517395888244597,0.0,0.0,0.5239493234330078,1.0,0.21617300658126895,0.40424295510780334,0.11403208030461422,0.4187950668046893,0.36890861739769715,0.21935687119306377,0.0,0.585210959914052,0.8159314664101512,0.0,0.16068948262268534,0.0
29,0.17391304347826086,0.8333333333333334,0.3077014039241195,0.4030612286906356,0.7534830802140223,0.143153032713669,0.0,0.1437830735399915,0.0,1.0,0.3076923076923075,0.17391304347826086,0.8333333333333334,0.6791157050340786,0.5381193302868782,0.43905224502771567,0.0038761166834163593,0.0,0.0,0.0,1.0,0.8333333333333299,0.17391304347826086,0.8333333333333334,0.9998814964216576,0.738615228270761,0.41958787608325376,0.0047502931779088995,0.0,0.017668917526471137,0.0,1.0,0.9999999999999915,0.17793030623020067,0.8517395888244597,0.0,0.0,0.7082158876981879,0.8362321295803483,0.15716331075320705,0.22064338433152905,0.07341735700027574,0.8223999591677318,0.4129988264260581,0.13708968279949846,0.0,0.7668688346460876,0.6859074009986713,0.0,0.1532659967923413,0.0
30,0.21739130434782608,0.8333333333333334,0.3076722835315926,0.40270606999228287,0.8174302829490114,0.14471929395543517,0.0,0.1553893252316966,0.0,1.0,0.3076923076923075,0.21739130434782608,0.8333333333333334,0.7141578040870891,0.6041405111314959,0.4808474142110713,0.007184468454961118,0.0,0.0,0.0,1.0,0.8333333333333299,0.21739130434782608,0.8333333333333334,0.7092305841097285,0.7826515462596005,0.6095288361046155,0.012830849821725207,0.0,0.07494804750166424,0.0,1.0,0.6999999999999936,0.1747624076029568,0.8509488666315235,0.0,0.0,0.8121073045704822,0.8826839281361207,0.300623810780838,0.12191663355303575,0.05556079579732228,0.6474032178734794,0.31385020770330346,0.11643814727761963,0.0,0.7870399194984012,0.4226189931926009,0.0,0.13445437572920194,0.0
